Asia,Thailand,Baby Food,Online,M,1/6/2012,285837924,2/13/2012,4649,255.28,159.42,1186796.72,741143.58,445653.14
Australia and Oceania,Samoa ,Cereal,Online,C,11/24/2010,833582341,1/10/2011,4394,205.70,117.11,903845.80,514581.34,389264.46
Asia,South Korea,Snacks,Offline,H,9/10/2010,396031653,10/9/2010,3422,152.58,97.44,522128.76,333439.68,188689.08
Middle East and North Africa,Iraq,Cosmetics,Online,M,8/25/2016,249797189,10/13/2016,9394,437.20,263.33,4107056.80,2473722.02,1633334.78
North America,United States of America,Fruits,Online,M,2/28/2016,841802775,3/4/2016,7003,9.33,6.92,65337.99,48460.76,16877.23
Middle East and North Africa,Turkey,Snacks,Offline,M,10/25/2012,439284741,11/7/2012,2972,152.58,97.44,453467.76,289591.68,163876.08
Sub-Saharan Africa,Kenya,Beverages,Offline,M,1/27/2015,979791915,2/20/2015,1056,47.45,31.79,50107.20,33570.24,16536.96
Europe,Spain,Baby Food,Online,M,4/19/2017,421185624,4/22/2017,7041,255.28,159.42,1797426.48,1122476.22,674950.26
Middle East and North Africa,Iraq,Beverages,Online,L,2/19/2011,391639697,2/23/2011,3744,47.45,31.79,177652.80,119021.76,58631.04
Europe,Romania,Cosmetics,Offline,M,1/7/2012,339640462,2/21/2012,6015,437.20,263.33,2629758.00,1583929.95,1045828.05
Europe,Macedonia,Office Supplies,Online,C,7/4/2017,683986747,8/1/2017,5733,651.21,524.96,3733386.93,3009595.68,723791.25
Australia and Oceania,New Zealand,Beverages,Offline,H,1/31/2011,563789880,2/25/2011,6809,47.45,31.79,323087.05,216458.11,106628.94
Europe,Malta,Cosmetics,Offline,C,5/19/2011,988473689,6/29/2011,186,437.20,263.33,81319.20,48979.38,32339.82
Asia,China,Vegetables,Offline,H,5/12/2015,787774503,6/28/2015,8836,154.06,90.93,1361274.16,803457.48,557816.68
Europe,Hungary,Household,Online,M,4/11/2017,661741149,5/31/2017,2766,668.27,502.54,1848434.82,1390025.64,458409.18
Australia and Oceania,New Zealand,Fruits,Offline,H,6/12/2012,930734956,7/4/2012,4011,9.33,6.92,37422.63,27756.12,9666.51
Sub-Saharan Africa,Burundi,Fruits,Offline,L,3/7/2016,185429751,3/30/2016,1639,9.33,6.92,15291.87,11341.88,3949.99
Europe,Cyprus,Office Supplies,Offline,M,7/25/2014,236811864,8/21/2014,6748,651.21,524.96,4394365.08,3542430.08,851935.00
Asia,Kazakhstan,Snacks,Online,H,9/5/2013,266180121,10/20/2013,7468,152.58,97.44,1139467.44,727681.92,411785.52
Sub-Saharan Africa,Zambia,Cosmetics,Offline,H,2/6/2013,875145852,2/7/2013,3960,437.20,263.33,1731312.00,1042786.80,688525.20
Europe,Iceland,Vegetables,Offline,M,4/3/2017,935632884,4/12/2017,3417,154.06,90.93,526423.02,310707.81,215715.21
Sub-Saharan Africa,Guinea-Bissau,Clothes,Online,H,6/28/2016,739877545,8/13/2016,5062,109.28,35.84,553175.36,181422.08,371753.28
Sub-Saharan Africa,Sao Tome and Principe,Cosmetics,Offline,M,7/28/2013,650428664,8/20/2013,5151,437.20,263.33,2252017.20,1356412.83,895604.37
Middle East and North Africa,Oman,Beverages,Offline,M,5/3/2012,650147569,5/25/2012,1968,47.45,31.79,93381.60,62562.72,30818.88
Sub-Saharan Africa,Tanzania,Household,Online,M,11/23/2013,792208087,11/29/2013,832,668.27,502.54,556000.64,418113.28,137887.36
Sub-Saharan Africa,Lesotho,Meat,Offline,L,11/9/2012,750096547,11/16/2012,9092,421.89,364.69,3835823.88,3315761.48,520062.40
Middle East and North Africa,Israel,Snacks,Offline,L,3/31/2016,267611777,5/12/2016,1127,152.58,97.44,171957.66,109814.88,62142.78
Europe,Armenia,Clothes,Offline,L,1/6/2017,508865106,2/16/2017,3348,109.28,35.84,365869.44,119992.32,245877.12
Central America and the Caribbean,Trinidad and Tobago,Meat,Online,C,12/18/2012,908280360,1/10/2013,9197,421.89,364.69,3880122.33,3354053.93,526068.40
Sub-Saharan Africa,Ghana,Beverages,Online,C,7/12/2010,520593869,8/3/2010,4149,47.45,31.79,196870.05,131896.71,64973.34
Europe,Russia,Cereal,Offline,M,6/4/2013,270854461,6/12/2013,709,205.70,117.11,145841.30,83030.99,62810.31
Europe,United Kingdom,Clothes,Offline,M,4/15/2011,704423463,5/1/2011,3411,109.28,35.84,372754.08,122250.24,250503.84
Asia,Kyrgyzstan,Beverages,Offline,L,10/1/2013,636974704,10/18/2013,3825,47.45,31.79,181496.25,121596.75,59899.50
Asia,Sri Lanka,Cosmetics,Offline,C,5/13/2016,304494512,6/30/2016,5547,437.20,263.33,2425148.40,1460691.51,964456.89
Asia,Philippines,Cereal,Online,M,12/18/2011,913281714,1/18/2012,9209,205.70,117.11,1894291.30,1078465.99,815825.31
Europe,Denmark,Vegetables,Offline,H,2/25/2017,589947640,3/2/2017,7472,154.06,90.93,1151136.32,679428.96,471707.36
Europe,Ukraine,Vegetables,Offline,L,7/18/2015,231416118,9/2/2015,27,154.06,90.93,4159.62,2455.11,1704.51
Middle East and North Africa,Somalia,Meat,Offline,L,7/7/2014,354923474,8/17/2014,8598,421.89,364.69,3627410.22,3135604.62,491805.60
Europe,Serbia,Cosmetics,Offline,C,2/25/2011,648018538,3/15/2011,1941,437.20,263.33,848605.20,511123.53,337481.67
Asia,Thailand,Meat,Offline,H,3/11/2011,418562638,3/28/2011,841,421.89,364.69,354809.49,306704.29,48105.20
Europe,Moldova ,Snacks,Offline,H,1/23/2010,844729602,2/9/2010,3116,152.58,97.44,475439.28,303623.04,171816.24
North America,United States of America,Cereal,Offline,H,11/1/2011,925005757,11/11/2011,8614,205.70,117.11,1771899.80,1008785.54,763114.26
Asia,India,Office Supplies,Offline,L,4/15/2010,628189933,5/11/2010,4216,651.21,524.96,2745501.36,2213231.36,532270.00
Europe,Bosnia and Herzegovina,Household,Offline,L,5/29/2015,443393456,6/6/2015,8832,668.27,502.54,5902160.64,4438433.28,1463727.36
Middle East and North Africa,Libya,Household,Offline,H,9/28/2011,930040156,11/6/2011,8405,668.27,502.54,5616809.35,4223848.70,1392960.65
Europe,Netherlands,Fruits,Online,M,3/12/2015,467866361,3/25/2015,908,9.33,6.92,8471.64,6283.36,2188.28
Asia,Uzbekistan,Cosmetics,Online,C,3/23/2016,206920897,4/5/2016,1347,437.20,263.33,588908.40,354705.51,234202.89
Europe,Andorra,Beverages,Offline,M,12/10/2013,917565095,1/16/2014,6757,47.45,31.79,320619.65,214805.03,105814.62
Middle East and North Africa,Tunisia ,Cereal,Offline,L,4/18/2012,740472781,5/7/2012,1206,205.70,117.11,248074.20,141234.66,106839.54
Europe,Finland,Cosmetics,Offline,L,4/21/2016,136630284,4/28/2016,792,437.20,263.33,346262.40,208557.36,137705.04
Middle East and North Africa,Pakistan,Personal Care,Offline,C,2/11/2013,537336432,3/21/2013,8646,81.73,56.67,706637.58,489968.82,216668.76
Europe,Netherlands,Meat,Offline,M,8/31/2013,294202554,9/11/2013,9928,421.89,364.69,4188523.92,3620642.32,567881.60
Australia and Oceania,Samoa ,Vegetables,Online,L,1/8/2011,529152476,1/23/2011,6832,154.06,90.93,1052537.92,621233.76,431304.16
Central America and the Caribbean,Saint Kitts and Nevis ,Baby Food,Online,L,6/17/2014,184422528,6/17/2014,3579,255.28,159.42,913647.12,570564.18,343082.94
Sub-Saharan Africa,Burundi,Snacks,Online,H,5/23/2015,972561538,5/31/2015,1426,152.58,97.44,217579.08,138949.44,78629.64
Middle East and North Africa,Pakistan,Household,Offline,C,11/11/2013,626430833,12/20/2013,3659,668.27,502.54,2445199.93,1838793.86,606406.07
Sub-Saharan Africa,Kenya,Meat,Online,C,10/10/2014,549204242,11/15/2014,595,421.89,364.69,251024.55,216990.55,34034.00
Sub-Saharan Africa,Ethiopia,Cereal,Online,L,7/9/2016,864368093,7/10/2016,4582,205.70,117.11,942517.40,536598.02,405919.38
Australia and Oceania,Fiji,Fruits,Online,C,10/8/2014,865721213,11/8/2014,5000,9.33,6.92,46650.00,34600.00,12050.00
Asia,Brunei,Personal Care,Online,C,10/28/2013,367374932,11/25/2013,3261,81.73,56.67,266521.53,184800.87,81720.66
Asia,Malaysia,Beverages,Online,C,4/12/2015,153753077,5/20/2015,7807,47.45,31.79,370442.15,248184.53,122257.62
Asia,Malaysia,Meat,Online,L,3/16/2014,629591977,4/2/2014,9112,421.89,364.69,3844261.68,3323055.28,521206.40
Europe,Hungary,Beverages,Offline,M,7/16/2010,469940459,7/30/2010,4680,47.45,31.79,222066.00,148777.20,73288.80
Middle East and North Africa,Pakistan,Personal Care,Online,M,11/3/2012,670159852,12/8/2012,4048,81.73,56.67,330843.04,229400.16,101442.88
Middle East and North Africa,United Arab Emirates,Clothes,Online,L,10/26/2011,495923984,11/24/2011,3782,109.28,35.84,413296.96,135546.88,277750.08
Asia,Brunei,Meat,Offline,M,5/18/2014,633219182,5/24/2014,2482,421.89,364.69,1047130.98,905160.58,141970.40
Europe,Lithuania,Fruits,Offline,M,2/19/2017,938344275,3/6/2017,5778,9.33,6.92,53908.74,39983.76,13924.98
Middle East and North Africa,Tunisia ,Clothes,Online,H,3/16/2010,887910592,4/4/2010,1330,109.28,35.84,145342.40,47667.20,97675.20
Sub-Saharan Africa,Ethiopia,Cosmetics,Offline,C,4/5/2011,928841960,4/23/2011,3832,437.20,263.33,1675350.40,1009080.56,666269.84
Australia and Oceania,Tonga,Office Supplies,Online,M,4/29/2016,228374707,5/24/2016,6,651.21,524.96,3907.26,3149.76,757.50
Europe,Norway,Fruits,Offline,H,2/19/2011,724057662,4/4/2011,3607,9.33,6.92,33653.31,24960.44,8692.87
Europe,Ukraine,Vegetables,Online,L,10/10/2012,373752152,11/17/2012,422,154.06,90.93,65013.32,38372.46,26640.86
Australia and Oceania,Marshall Islands,Personal Care,Online,L,11/22/2012,805632007,12/4/2012,3269,81.73,56.67,267175.37,185254.23,81921.14
Europe,Kosovo,Vegetables,Online,H,10/9/2011,568183553,11/11/2011,6994,154.06,90.93,1077495.64,635964.42,441531.22
Sub-Saharan Africa,Uganda,Fruits,Offline,M,7/18/2014,980205619,7/23/2014,3480,9.33,6.92,32468.40,24081.60,8386.80
Europe,Luxembourg,Household,Offline,M,4/9/2012,280809533,5/28/2012,6636,668.27,502.54,4434639.72,3334855.44,1099784.28
Middle East and North Africa,Turkey,Baby Food,Online,H,1/3/2016,379419124,1/22/2016,7405,255.28,159.42,1890348.40,1180505.10,709843.30
Central America and the Caribbean,Saint Kitts and Nevis ,Meat,Online,H,2/22/2015,105770719,3/31/2015,8761,421.89,364.69,3696178.29,3195049.09,501129.20
Middle East and North Africa,Iran,Office Supplies,Online,M,7/4/2011,159913146,7/13/2011,708,651.21,524.96,461056.68,371671.68,89385.00
Europe,Germany,Snacks,Online,H,7/23/2015,862207734,8/1/2015,5284,152.58,97.44,806232.72,514872.96,291359.76
Asia,Mongolia,Clothes,Online,M,4/26/2012,803328311,6/12/2012,1554,109.28,35.84,169821.12,55695.36,114125.76
Asia,Thailand,Cosmetics,Offline,H,8/3/2010,894261205,9/17/2010,618,437.20,263.33,270189.60,162737.94,107451.66
Sub-Saharan Africa,Benin,Cereal,Offline,H,6/15/2016,316305243,6/28/2016,605,205.70,117.11,124448.50,70851.55,53596.95
Sub-Saharan Africa,Ethiopia,Cereal,Offline,H,5/7/2014,571071755,6/5/2014,1678,205.70,117.11,345164.60,196510.58,148654.02
Sub-Saharan Africa,Nigeria,Cereal,Online,L,4/6/2016,530484569,4/9/2016,1027,205.70,117.11,211253.90,120271.97,90981.93
Europe,Albania,Personal Care,Offline,M,7/18/2012,486780011,8/1/2012,7877,81.73,56.67,643787.21,446389.59,197397.62
Sub-Saharan Africa,Lesotho,Vegetables,Online,L,7/16/2013,802506911,8/10/2013,8483,154.06,90.93,1306890.98,771359.19,535531.79
Australia and Oceania,Vanuatu,Household,Offline,C,7/4/2015,560526597,7/17/2015,1131,668.27,502.54,755813.37,568372.74,187440.63
Australia and Oceania,East Timor,Cereal,Offline,M,12/27/2011,714012897,2/12/2012,1138,205.70,117.11,234086.60,133271.18,100815.42
Europe,San Marino,Beverages,Offline,C,9/23/2012,936452138,9/26/2012,5853,47.45,31.79,277724.85,186066.87,91657.98
Australia and Oceania,Marshall Islands,Office Supplies,Offline,H,3/11/2017,971643149,3/12/2017,9655,651.21,524.96,6287432.55,5068488.80,1218943.75
Europe,Switzerland,Clothes,Offline,M,10/1/2010,183697259,10/22/2010,8956,109.28,35.84,978711.68,320983.04,657728.64
Sub-Saharan Africa,Gabon,Cereal,Online,C,12/3/2013,707038295,1/6/2014,7198,205.70,117.11,1480628.60,842957.78,637670.82
Asia,Vietnam,Vegetables,Offline,M,6/6/2010,696402585,6/26/2010,9855,154.06,90.93,1518261.30,896115.15,622146.15
North America,Greenland,Household,Online,H,7/23/2011,176838958,7/23/2011,9432,668.27,502.54,6303122.64,4739957.28,1563165.36
Sub-Saharan Africa,Cameroon,Household,Online,L,7/8/2014,593708741,7/19/2014,465,668.27,502.54,310745.55,233681.10,77064.45
Sub-Saharan Africa,Cote d'Ivoire,Fruits,Offline,M,10/16/2013,762685763,11/8/2013,4521,9.33,6.92,42180.93,31285.32,10895.61
Sub-Saharan Africa,Burundi,Cosmetics,Offline,H,7/5/2012,919756352,7/27/2012,5199,437.20,263.33,2273002.80,1369052.67,903950.13
Australia and Oceania,Tonga,Cereal,Online,H,1/27/2011,471219336,2/28/2011,3128,205.70,117.11,643429.60,366320.08,277109.52
Australia and Oceania,Kiribati,Meat,Online,L,12/12/2010,243686044,1/21/2011,970,421.89,364.69,409233.30,353749.30,55484.00
Middle East and North Africa,Syria,Snacks,Online,L,11/18/2010,234080302,12/10/2010,8418,152.58,97.44,1284418.44,820249.92,464168.52
Europe,Spain,Personal Care,Offline,H,9/8/2010,959638440,9/25/2010,7195,81.73,56.67,588047.35,407740.65,180306.70
Sub-Saharan Africa,Burundi,Cereal,Offline,H,1/10/2015,307909286,1/11/2015,6055,205.70,117.11,1245513.50,709101.05,536412.45
Sub-Saharan Africa,Botswana,Meat,Offline,H,6/24/2014,286754167,7/9/2014,5785,421.89,364.69,2440633.65,2109731.65,330902.00
Sub-Saharan Africa,Cote d'Ivoire,Cereal,Online,C,1/21/2012,274346911,2/29/2012,4203,205.70,117.11,864557.10,492213.33,372343.77
Asia,Bangladesh,Snacks,Offline,L,10/29/2011,169173848,11/10/2011,1156,152.58,97.44,176382.48,112640.64,63741.84
Asia,Kazakhstan,Snacks,Offline,C,2/19/2015,840033805,3/8/2015,3525,152.58,97.44,537844.50,343476.00,194368.50
Europe,Belarus,Beverages,Offline,L,10/30/2016,976038110,12/16/2016,221,47.45,31.79,10486.45,7025.59,3460.86
Central America and the Caribbean,Belize,Cosmetics,Online,H,8/8/2016,236610591,9/8/2016,7187,437.20,263.33,3142156.40,1892552.71,1249603.69
Central America and the Caribbean,Dominican Republic,Cereal,Offline,H,3/19/2015,601487576,4/5/2015,2395,205.70,117.11,492651.50,280478.45,212173.05
Europe,Russia,Meat,Online,L,9/10/2010,520717895,10/18/2010,851,421.89,364.69,359028.39,310351.19,48677.20
Middle East and North Africa,Libya,Baby Food,Online,C,4/16/2017,764662873,5/26/2017,9592,255.28,159.42,2448645.76,1529156.64,919489.12
Middle East and North Africa,Iraq,Fruits,Online,H,3/29/2016,373996341,4/4/2016,2683,9.33,6.92,25032.39,18566.36,6466.03
Sub-Saharan Africa,Burundi,Meat,Offline,H,7/26/2012,709704625,9/3/2012,6225,421.89,364.69,2626265.25,2270195.25,356070.00
Europe,Iceland,Vegetables,Online,M,2/17/2016,503086555,3/8/2016,3346,154.06,90.93,515484.76,304251.78,211232.98
Sub-Saharan Africa,Mauritius ,Beverages,Online,H,2/24/2015,805753457,2/26/2015,9208,47.45,31.79,436919.60,292722.32,144197.28
Australia and Oceania,Papua New Guinea,Household,Online,M,4/6/2010,939629161,4/29/2010,6004,668.27,502.54,4012293.08,3017250.16,995042.92
Sub-Saharan Africa,Botswana,Office Supplies,Offline,L,10/2/2010,746949994,11/5/2010,7957,651.21,524.96,5181677.97,4177106.72,1004571.25
Middle East and North Africa,Algeria,Personal Care,Offline,H,8/6/2015,140264785,8/29/2015,6322,81.73,56.67,516697.06,358267.74,158429.32
North America,Greenland,Beverages,Offline,M,4/8/2017,452434861,5/23/2017,4384,47.45,31.79,208020.80,139367.36,68653.44
Europe,Finland,Meat,Online,M,2/6/2013,386634051,3/17/2013,2463,421.89,364.69,1039115.07,898231.47,140883.60
Australia and Oceania,Papua New Guinea,Cereal,Online,M,8/17/2016,966348683,8/28/2016,2905,205.70,117.11,597558.50,340204.55,257353.95
Middle East and North Africa,Oman,Office Supplies,Online,C,12/13/2015,585377585,12/16/2015,5091,651.21,524.96,3315310.11,2672571.36,642738.75
Sub-Saharan Africa,Guinea,Fruits,Online,M,5/15/2015,857832086,6/6/2015,432,9.33,6.92,4030.56,2989.44,1041.12
Sub-Saharan Africa,Central African Republic,Cereal,Offline,L,6/22/2016,768136012,7/3/2016,7371,205.70,117.11,1516214.70,863217.81,652996.89
Australia and Oceania,Tonga,Personal Care,Online,L,5/6/2014,721025693,6/4/2014,6380,81.73,56.67,521437.40,361554.60,159882.80
Australia and Oceania,Samoa ,Cereal,Online,C,6/25/2016,291549956,7/15/2016,4966,205.70,117.11,1021506.20,581568.26,439937.94
Sub-Saharan Africa,Zimbabwe,Baby Food,Offline,H,4/22/2016,475070130,6/6/2016,2664,255.28,159.42,680065.92,424694.88,255371.04
Europe,Poland,Household,Online,C,2/5/2012,537260043,3/25/2012,6041,668.27,502.54,4037019.07,3035844.14,1001174.93
Asia,Tajikistan,Cosmetics,Offline,M,10/5/2010,264106023,11/19/2010,3696,437.20,263.33,1615891.20,973267.68,642623.52
Sub-Saharan Africa,Namibia,Snacks,Offline,C,6/26/2016,411906898,7/26/2016,1259,152.58,97.44,192098.22,122676.96,69421.26
Europe,Kosovo,Meat,Online,H,10/22/2011,457273995,11/8/2011,6392,421.89,364.69,2696720.88,2331098.48,365622.40
Asia,Brunei,Vegetables,Online,M,5/29/2014,847131145,6/6/2014,3786,154.06,90.93,583271.16,344260.98,239010.18
Sub-Saharan Africa,Kenya,Cereal,Offline,L,9/26/2012,748714673,10/11/2012,165,205.70,117.11,33940.50,19323.15,14617.35
Middle East and North Africa,Israel,Clothes,Online,C,3/31/2015,299573409,5/11/2015,9284,109.28,35.84,1014555.52,332738.56,681816.96
Central America and the Caribbean,El Salvador,Beverages,Online,H,4/20/2016,157568681,4/20/2016,6929,47.45,31.79,328781.05,220272.91,108508.14
Sub-Saharan Africa,Guinea-Bissau,Office Supplies,Offline,C,2/15/2015,150874316,4/4/2015,5918,651.21,524.96,3853860.78,3106713.28,747147.50
Europe,Ireland,Personal Care,Online,M,12/31/2011,627976644,2/19/2012,1099,81.73,56.67,89821.27,62280.33,27540.94
Europe,Poland,Fruits,Offline,H,1/22/2012,207674491,2/2/2012,4352,9.33,6.92,40604.16,30115.84,10488.32
Australia and Oceania,Kiribati,Personal Care,Offline,H,12/7/2013,729079186,12/7/2013,9588,81.73,56.67,783627.24,543351.96,240275.28
Middle East and North Africa,Afghanistan,Cereal,Online,L,7/14/2013,501614558,8/8/2013,7750,205.70,117.11,1594175.00,907602.50,686572.50
Europe,Croatia,Beverages,Online,L,5/26/2015,155016934,5/30/2015,1811,47.45,31.79,85931.95,57571.69,28360.26
Asia,Japan,Office Supplies,Online,L,10/12/2013,389335143,11/29/2013,1776,651.21,524.96,1156548.96,932328.96,224220.00
Sub-Saharan Africa,Mauritius ,Meat,Offline,M,7/27/2011,624930512,8/22/2011,9681,421.89,364.69,4084317.09,3530563.89,553753.20
North America,United States of America,Meat,Offline,L,7/2/2016,352476871,8/20/2016,4594,421.89,364.69,1938162.66,1675385.86,262776.80
Australia and Oceania,Vanuatu,Cosmetics,Offline,M,8/30/2014,482960546,10/9/2014,7613,437.20,263.33,3328403.60,2004731.29,1323672.31
Europe,France,Office Supplies,Offline,M,2/19/2012,197680366,2/28/2012,6868,651.21,524.96,4472510.28,3605425.28,867085.00
Central America and the Caribbean,Saint Vincent and the Grenadines,Cereal,Offline,L,1/26/2016,998247659,2/29/2016,2520,205.70,117.11,518364.00,295117.20,223246.80
Europe,Hungary,Baby Food,Online,C,9/29/2015,856586253,10/25/2015,1762,255.28,159.42,449803.36,280898.04,168905.32
Sub-Saharan Africa,Niger,Personal Care,Online,H,8/24/2016,964932477,9/3/2016,3818,81.73,56.67,312045.14,216366.06,95679.08
Sub-Saharan Africa,Lesotho,Household,Online,M,12/24/2013,785835158,12/27/2013,4941,668.27,502.54,3301922.07,2483050.14,818871.93
Sub-Saharan Africa,Nigeria,Meat,Online,C,7/30/2011,302155625,9/1/2011,3419,421.89,364.69,1442441.91,1246875.11,195566.80
Asia,China,Clothes,Offline,M,7/20/2010,467067706,8/3/2010,4568,109.28,35.84,499191.04,163717.12,335473.92
